企业名称,岗位,专业,数量,薪资,学历,工作性质,其他需求,邮箱
北京中科海讯数字科技股份有限公司,软件工程师,"【本科】自动化,【本科】计算机科学与技术",2,10000-14999,硕士,全职,1.本科及以上学历； 2.计算机，通讯，自动化及相关专业； 3.精通C、C++编程，有一定的Socket网络编程经验； 4.熟悉Linux系统，有一定的Linux系统开发经验； 5.熟悉oracle数据库，能够进行数据库维护、开发、优化； 6.动手能力较强，乐于发现、分析和解决复杂问题，能够快速适应迅速变化的环境和任务要求； 7.具有良好的编程习惯，代码简洁优美。,rlzyb@zhongkehaixun.com
北京中科海讯数字科技股份有限公司,嵌入式开发工程师,"【本科】自动化,【本科】计算机科学与技术",4,10000-14999,硕士,全职,"1、参与公司嵌入式主机产品研发的全生命周期，提供技术和质量上的保障； 2、负责嵌入式软件架构设计、代码编写、代码测试等开发相关工作； 3、完成功能调试，分析并解决开发中出现的问题； 4、配合完成性能、稳定性等软件优化工作； 5、参与产品持续集成、持续交付、持续部署的流程设计和建设，工具的打建和开发。 任职要求： 1、本科及以上学历，电子、通信、计算机或自动化相关专业； 2、精通 C/C++ 编程技术，熟悉嵌入式软件开发流程，掌握常用的开发调试方法，具有一定的软件架 构设计能力； 3、熟悉 ARM 体系架构及 Linux 内核，具备嵌入式系统软件（BSP, Driver等 ）开发经验； 4、熟悉 vxworks 操作系统，有多核并行处理开发经验优先； 5、对技术有热情，思路清晰，刻苦专研； 6、有良好的代码编写习惯，具有编写技术文档的能力和习惯，能够阅读外文技术文档。",rlzyb@zhongkehaixun.com
北京天融信科技有限公司,WEB前端开发工程师,"【本科】计算机科学与技术,【本科】信息与计算科学",10,4500-5999,本科,全职,此招聘为武汉分公司招聘,wang_zheng@topsec.com.cn
北京天融信科技有限公司,Linux C开发工程师,"【本科】计算机科学与技术,【本科】信息与计算科学",10,4500-5999,本科,全职,此招聘为武汉分公司招聘,wang_zheng@topsec.com.cn
北京天融信科技有限公司,测试开发工程师,"【本科】计算机科学与技术,【本科】信息与计算科学",5,4500-5999,本科,全职,此招聘为武汉分公司招聘,wang_zheng@topsec.com.cn
山东七河生物科技股份有限公司,储备技术员,"【本科】植物保护,【本科】植物科学与技术,【本科】生物工程",20,3000-4499,本科,全职,,349347840@qq.com
山东七河生物科技股份有限公司,实验出菇管理员,"【本科】植物保护,【本科】植物科学与技术,【本科】生物工程",20,3000-4499,本科,全职,,349347840@qq.com
山东七河生物科技股份有限公司,赴日留学生,不限专业,20,10000-14999,不限,全职,,349347840@qq.com
方大集团股份有限公司,设计管培生（土木/机械/力学）,"【本科】机械设计制造及其自动化,【本科】农业机械化及其自动化,【本科】机械电子工程",100,8000-9999,本科,全职,,527811019@qq.com
方大集团股份有限公司,工程管培生,"【本科】工程管理,【本科】机械电子工程,【本科】农业机械化及其自动化,【本科】机械设计制造及其自动化",100,8000-9999,本科,全职,,527811019@qq.com
方大集团股份有限公司,预结算工程师,【本科】工程管理,20,8000-9999,本科,全职,,527811019@qq.com
方大集团股份有限公司,机械工程师,"【本科】机械设计制造及其自动化,【本科】机械电子工程,【本科】农业机械化及其自动化",10,8000-9999,本科,全职,,527811019@qq.com
方大集团股份有限公司,计划工程师,不限专业,10,6000-7999,本科,全职,,527811019@qq.com
方大集团股份有限公司,采购工程师,不限专业,10,6000-7999,本科,全职,,527811019@qq.com
方大集团股份有限公司,人事专员,不限专业,10,6000-7999,本科,全职,,527811019@qq.com
方大集团股份有限公司,会计,【本科】会计学,10,8000-9999,本科,全职,,527811019@qq.com
方大集团股份有限公司,法务专员,【本科】法学,10,6000-7999,本科,全职,,527811019@qq.com
方大集团股份有限公司,市场专员,不限专业,10,8000-9999,本科,全职,,527811019@qq.com
武汉龙阳大洋百货有限公司,楼面管理,"【本科】经济学,【本科】工商管理,【本科】国际经济与贸易,【本科】市场营销",3,4500-5999,本科,全职,,31626742@qq.com
武汉龙阳大洋百货有限公司,企划美工策划,"【本科】视觉传达设计,【本科】广告学",2,4500-5999,本科,全职,,31626742@qq.com
盛景国信（北京）生态园林有限公司,园林工程师,"【本科】园林,【本科】风景园林",30,6000-7999,本科,全职,六险一金,jingph@sinooceangroup.com
盛景国信（北京）生态园林有限公司,财务专员,"【本科】会计学,【本科】工商管理,【本科】经济学",2,6000-7999,本科,全职,六险一金,jingph@sinooceangroup.com
廊坊京御房地产开发有限公司,金鹰计划”营销管培生,不限专业,5,8000-9999,本科,全职,1、协助进行项目计划管理，跟踪销售数据，监控销售进度；  2、协助进行销售案场管理；  3、协助项目营销策划方案制订，管理推广渠道。,zhuxiaoling1@cfldcn.com
安徽荃银高科种业股份有限公司,科研技术员,【本科】农学,5,8000-9999,硕士,全职,硕士及以上学历，主要从事水稻科研相关工作，如新品种的转育及选育试验示范、新材料引进、试种鉴定等。农学、遗传育种等相关专业，有大田作物科研实践经验者优先。,491995534@qq.com
安徽荃银高科种业股份有限公司,科研高层次人才,【本科】农学,3,10000-14999,博士,全职,博士学历，1、开展基因组学和分子育种研究，建设基因编辑平台，创制具有实际应用价值的新种质和新品种。 2、作物（水稻等）功能基因解析与育种应用,491995534@qq.com
安徽荃银高科种业股份有限公司,业务经理,"【本科】农学,【本科】植物保护,【本科】市场营销,【本科】农林经济管理",10,6000-7999,本科,全职,本科及以上学历，主要从事开发客户、种子销售工作。市场营销或农学相关专业。,491995534@qq.com
安徽荃银高科种业股份有限公司,生产技术员,"【本科】农学,【本科】植物保护,【本科】植物科学与技术,【本科】种子科学与工程",5,6000-7999,本科,全职,本科及以上学历，主要从事新组合试制、制种新技术试验具体操作；负责制种基地的技术指导及监督实施；做好田间检查记录，建立生产档案；做好种子的收购和入库登记工作等。,491995534@qq.com
襄阳新东方培训学校,小学全科教师,不限专业,15,6000-7999,本科,全职,,xyhr@xdf.cn
襄阳新东方培训学校,初高中全科教师,不限专业,15,6000-7999,本科,全职,,xyhr@xdf.cn
襄阳新东方培训学校,托福、雅思教师,不限专业,10,4500-5999,本科,全职,,xyhr@xdf.cn
中国人寿保险股份有限公司武汉市江汉区支公司,筹建负责人,不限专业,3,10000-14999,不限,全职,,12921071@qq.com
中国人寿保险股份有限公司武汉市江汉区支公司,国寿广发综合金融理财规划师,不限专业,20,8000-9999,不限,全职,,12921071@qq.com
中国人寿保险股份有限公司武汉市江汉区支公司,人事助理,不限专业,5,3000-4499,不限,全职,,12921071@qq.com
中国人寿保险股份有限公司武汉市江汉区支公司,内勤专员,不限专业,3,3000-4499,不限,全职,,12921071@qq.com
武汉拜施普生物科技有限公司,销售专员,"【本科】农学,【本科】植物科学与技术,【本科】国家生命科学与技术人才培养基地（生物技术）,【本科】生物工程,【本科】动物科学,【本科】水族科学与技术",3,6000-7999,本科,全职,,2933420945@qq.com
武汉拜施普生物科技有限公司,技术支持,"【本科】农学,【本科】植物科学与技术,【本科】国家生命科学与技术人才培养基地（生物技术）,【本科】生物工程,【本科】动物科学,【本科】水族科学与技术",1,6000-7999,硕士,全职,,2933420945@qq.com
武汉拜施普生物科技有限公司,实验员,"【本科】农学,【本科】生物工程,【本科】国家生命科学与技术人才培养基地（生物技术）",1,3000-4499,本科,全职,,2933420945@qq.com
武汉拜施普生物科技有限公司,行政前台,不限专业,1,3000-4499,大专,全职,,2933420945@qq.com
荆州市东进农牧有限公司,饲养员,【本科】农学,3,3000-4499,大专,全职,,qindongl@dongjin-cn.com
荆州市东进农牧有限公司,食品研发员,【本科】食品质量与安全,1,3000-4499,本科,全职,,qindongl@dongjin-cn.com
武汉多特联合动物医疗有限公司,医生助理,"【本科】动物医学,【本科】动物科学,【本科】农学,【本科】生物工程",20,4500-5999,不限,全职,动物医学相关专业毕业，有宠物医院实习工作经验的可优先录取,635317277@qq.com
武汉多特联合动物医疗有限公司,宠物医生,"【本科】动物医学,【本科】动物科学",5,15000-19999,本科,全职,国家认可执业兽医，本科以上学历，3~5年以上工作经验，有团队感，有持续学习能力，服从上级安排，有一定管理能力。,635317277@qq.com
上海欢乐草环境发展股份有限公司,管理培训生,不限专业,5,4500-5999,本科,全职,,yulifeng@happygrass.cn
天域生态环境股份有限公司,,"【本科】农学,【本科】农学,【本科】林学,【本科】风景园林,【本科】食品科学与工程,【本科】人力资源管理，【本科】工商管理",50,不限,不限,--请选择--,,
宜昌人福药业有限责任公司,,"【本科】生物科学,【本科】生物技术,【本科】应用化学,【本科】机械设计制造及自动化,【本科】食品科学与工程,【本科】人力资源管理，【本科】工商管理，【本科】机械电子工程，【本科】自动化，【本科】市场营销，【本科】会计学",40,不限,不限,--请选择--,,
明星宠物医院,,【本科】动物医学,5,不限,不限,--请选择--,,
广东美宜佳便利店有限公司,,【本科】专业不限,60,不限,不限,--请选择--,,
广州市诚一水产养殖有限公司,技术代表、客户代表、项目经理、实验员、生产储备干部,,38,不限,不限,--请选择--,,
深圳波顿香料有限公司,,【本科】食品工程、【本科】化学化工、【本科】应用化学、【本科】化学分析、【本科】生物技术、【本科】生物化学、【本科】植物化学,30,不限,不限,--请选择--,,
深圳市茵诺圣生物科技有限公司,研发助理、品质管理员、办公职员、外贸销售,,,不限,不限,--请选择--,,
正大食品企业（上海）有限公司湖北分公司,,食品科学与技术、动物医学、水产养殖、管理类与市场营销,,不限,不限,--请选择--,,
